Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-1.998209714972387641e-01,-1.898421320459381390e-01,1.942523705358503716e-01,-2.026006398017293764e-01,1.837204633989513447e-01,-1.947265102645361345e-01,-1.783337855837857922e-01,1.607834822820928822e-01,-1.963921965121542823e-01
-1.997223044499167877e-01,-1.874580457655908028e-01,1.564913922901169374e-01,-1.638996246241691546e-01,1.773454908131758545e-01,-2.077268404838373550e-01,-2.125290583377262288e-01,1.990192376901926130e-01,1.978976258484983486e-01
-1.932007673268600345e-01,-2.108700029060690817e-01,1.623741166324059182e-01,-1.776753246656024299e-01,1.822820247799764037e-01,-2.044894878633156943e-01,1.683649630305615874e-01,-1.900250437069850862e-01,-1.959954564264541066e-01
-2.031139870245641799e-01,-1.911511028148792368e-01,1.656685859399721072e-01,-1.901802057567801851e-01,1.829881367698871220e-01,-1.962997120512067761e-01,1.901930595585834549e-01,-2.270773334626433881e-01,2.128998094153204401e-01
-1.888018489930920751e-01,-2.006780425358353215e-01,1.594278951561044488e-01,-1.833329702537255523e-01,1.909831466733256100e-01,-2.117861973449848001e-01,1.779513606983783303e-01,1.834182590591435513e-01,-2.040725203884333760e-01
-1.822667247705304083e-01,-2.066307513708640076e-01,1.506811203955828737e-01,-1.731487013305550993e-01,1.808319208131124178e-01,-1.862797749871117625e-01,2.116584279776915212e-01,2.336822547045779297e-01,2.094816866239987696e-01
-2.009115690912534613e-01,-2.199948684691604150e-01,1.882925561097933409e-01,-2.104643958133632642e-01,1.927214231955760859e-01,2.086168904795146217e-01,-1.601430752520955070e-01,-1.647831610028381022e-01,-1.635417487292682159e-01
-2.013459438867034879e-01,-1.921105427189560566e-01,1.772094853770268541e-01,-1.962796632322461599e-01,2.205772362585646518e-01,1.919763958611810928e-01,-1.869622135624022241e-01,-1.964208416487595588e-01,1.929283985764575493e-01
-1.740354292174926820e-01,-1.909813668838472311e-01,1.604913419068725866e-01,-2.225172727326924782e-01,1.847585692883654263e-01,2.079617540107835116e-01,-1.862255575521009621e-01,1.767502145997187080e-01,-1.983977658934047428e-01
-1.981705544985776224e-01,-2.167068053289450680e-01,1.665787966415049615e-01,-2.172637442440395195e-01,2.043363714720633495e-01,1.927443556562671578e-01,-1.933715284687871627e-01,1.872799181225241194e-01,1.843478114710259685e-01
-1.880451580661106625e-01,-2.004859299660598504e-01,1.760958161004552436e-01,-2.226360458373724260e-01,2.097504620437792566e-01,1.861072481502585307e-01,1.787560585556710047e-01,-2.063374935108111263e-01,-1.843818697458818878e-01
-1.923327961128836194e-01,-1.868913989318995439e-01,1.643257958687187881e-01,-1.985018099432961092e-01,1.833975668929728464e-01,1.741456338222288625e-01,1.758546356711356007e-01,-2.276740248380441090e-01,2.026089032965445180e-01
-1.984779013492050936e-01,-1.872685414590280484e-01,1.927481870671431397e-01,-2.099295216213078186e-01,1.813711237574494595e-01,1.734167201891028687e-01,1.831249938629528895e-01,1.887369827394627386e-01,-2.187655909678502542e-01
-1.922620021730589712e-01,-1.826314951230460504e-01,1.650316682820159031e-01,-2.203388496231677152e-01,2.201065360584856800e-01,1.901789590030749655e-01,2.066798236219723472e-01,2.193925801171796586e-01,2.201590179979901474e-01
