Bit-0,Bit-1,Bit-2,Bit-3,Bit-4,Bit-5,Bit-6,Bit-7,Bit-8,Bit-9
-4.081799602207092565e-04,-7.323276300465583061e-03,2.264594897958474295e-01,2.045749520116683373e-01,1.913224961110740197e-01,1.962484156019493886e-01,2.186502344722552615e-01,1.845871364392362712e-01,-2.112685437246444031e-01,-8.390520035599513407e-04
6.481120663618457648e-04,3.827257553708599946e-03,2.277676159511424492e-01,2.277880149621849537e-01,1.919688462750418489e-01,1.955616972144106347e-01,2.300185430113791119e-01,1.919914193342412423e-01,-2.122432993397256884e-01,2.268949508531350849e-03
8.606261811426294027e-04,-3.450878225913361474e-03,1.968681522072313617e-01,2.041506191710685536e-01,1.730276838078913249e-01,1.705782874864726906e-01,2.044715865230495311e-01,1.835539087777871281e-01,2.076482192490543555e-01,3.113088877047224309e-03
-9.026802335706712865e-03,-9.342844782116784420e-04,2.137605357085385904e-01,2.232995189093383015e-01,1.780853981812014486e-01,1.789614275590780679e-01,2.000039735829191589e-01,1.782970340345133575e-01,2.226352020215716654e-01,-7.184108301581394219e-03
-7.764338794257384657e-03,8.935815047430059176e-04,-2.782165309723507174e-01,-2.696934528995837410e-01,-2.293570600093883249e-01,-2.218678107401525212e-01,-2.526178204924027781e-01,-2.143134376545376418e-01,-2.583361371158837683e-01,5.112483872985102741e-03
-1.307736504384987217e-02,1.044396377752371437e-02,-2.512568289924826392e-01,-2.486488752988015583e-01,-2.230546166344190562e-01,-2.075447580400762715e-01,-2.549613917717756251e-01,-2.062179252863877155e-01,-2.659152180723409753e-01,-6.015916571598321061e-05
2.754023843165078964e-02,-9.987780424200504506e-03,-2.449358025575616438e-01,-2.385146008942044815e-01,-2.144319500059104766e-01,-2.100508451380171671e-01,-2.530709567043767927e-01,-2.276489260294715933e-01,2.454061577576188424e-01,-1.158801890619725813e-02
1.840651541878651331e-03,1.209335860350456253e-02,-2.524488088497810478e-01,-2.538346064798602253e-01,-2.065614828570312145e-01,-2.097692659255225578e-01,-2.400881911091072018e-01,-2.247615714704528922e-01,2.557706427217533718e-01,-2.883178177081935183e-03
9.519130860862380292e-03,2.672527673398354328e-02,-2.628284635903178623e-01,-2.529771083386593289e-01,-2.186075472011208276e-01,-2.209137270639905393e-01,-2.398169171561400081e-01,2.172189935232530789e-01,-2.431113782641398102e-01,1.685261771266432715e-02
-4.053181907661464536e-03,-1.210785296271199400e-02,-2.628303563111824004e-01,-2.482275862892413809e-01,-2.068481534217703754e-01,-2.236257640646119593e-01,-2.478536753241729063e-01,2.227033753317110010e-01,-2.493467292992125606e-01,-6.450612201680490550e-03
-5.258835861510844333e-03,4.851356312772667385e-03,-2.487305278728511593e-01,-2.316681452516122786e-01,-2.050147713054047416e-01,-1.940605989247914109e-01,-2.235502007788665590e-01,1.992120253232617377e-01,2.442742496390566120e-01,-7.955137650824374573e-03
5.472208850320322074e-03,-8.137282332392100845e-03,-2.453984143458910749e-01,-2.484991998740079255e-01,-2.106857875351177967e-01,-2.103392015408044324e-01,-2.377807218260845068e-01,2.029469785958423200e-01,2.467553487649101485e-01,-1.325539599276795259e-02
3.362412507858852147e-03,1.578615802895561894e-03,-2.449262746390844236e-01,-2.493065224753176490e-01,-2.106819643137760323e-01,-2.054399984132624091e-01,2.724834146865942608e-01,-1.961992163176100035e-01,-2.595830865381858477e-01,6.339657252104882387e-03
5.368846071326388407e-03,-6.077132945851359755e-04,-2.346655553385789128e-01,-2.456266998383658806e-01,-2.099941575339247246e-01,-2.085508200195976547e-01,2.618802631047045248e-01,-2.117036986338237947e-01,-2.333969637621420568e-01,-2.168672671386886151e-03
4.100737329470294928e-03,-2.736247710409338372e-03,-2.355185640293544214e-01,-2.533176487517855846e-01,-2.181127486710973118e-01,-1.966469877038940217e-01,2.314357709624927095e-01,-2.168012642841602444e-01,2.509728691179355931e-01,-9.971020506332896327e-03
3.597660465226122737e-03,5.804331158913249994e-03,-2.484070179687360991e-01,-2.402783109408473394e-01,-2.061093205472093737e-01,-2.149690828373568563e-01,2.396349336255709783e-01,-2.152576280051861080e-01,2.430837210862135112e-01,9.736452344659256037e-04
8.775803761493164087e-03,2.775698839375905207e-03,-2.351448071142474283e-01,-2.528334793680476755e-01,-2.072627741462857998e-01,-2.272091232551528839e-01,2.474860534517436539e-01,2.085267035309120998e-01,-2.327186785883930964e-01,9.402292538151594279e-04
2.769971820154126883e-03,4.971268938479045385e-03,-2.388026277575089062e-01,-2.666535138983188169e-01,-2.053901453430524993e-01,-2.153591773365141071e-01,2.486115322050184706e-01,2.144990074998733287e-01,-2.389101647384080651e-01,-1.427590069840873818e-03
-4.919956177390504698e-03,-4.938240949172278092e-03,-2.403449332721572795e-01,-2.379837811270207604e-01,-2.034898627642389990e-01,-2.096800180919078938e-01,2.493986457288639991e-01,1.881677942891035460e-01,2.380111638085604109e-01,-4.448588310996775923e-03
1.355238986663798119e-03,1.628622321737761142e-02,-2.398619551904103142e-01,-2.392400249190371198e-01,-2.127772905550614768e-01,-1.969388892761337606e-01,2.179560143297410990e-01,2.149550570537392680e-01,2.546394600882581072e-01,-7.805777659994419214e-03
-2.893070138833369904e-03,8.007924061455541642e-03,-2.496230033737652232e-01,-2.550392942224470327e-01,-2.045414589161727581e-01,2.263540819457449116e-01,-2.586478017801771556e-01,-2.217338551070163755e-01,-2.514179015263095507e-01,-5.966900478301235910e-05
7.677948310529705660e-03,1.316383835998874083e-02,-2.442804445119559353e-01,-2.511964840050306402e-01,-2.111850960831651303e-01,2.222289586013014573e-01,-2.472419873208116514e-01,-2.290070480784885398e-01,-2.476076837615695247e-01,7.220116331406970390e-04
-7.381250490480864047e-03,8.334463205316921738e-04,-2.479492463446341111e-01,-2.380722103837205339e-01,-1.952123888557982245e-01,2.078023045673177693e-01,-2.431805290541423081e-01,-2.028454892221617512e-01,2.450908809822933687e-01,5.026238959200878161e-03
7.551845661752146742e-03,-3.055698052847629406e-03,-2.415224036813402309e-01,-2.261071327299566669e-01,-2.083246996080462821e-01,2.003984573961821725e-01,-2.474681387496933671e-01,-2.177235332810363855e-01,2.513835779311910934e-01,1.399575005009629121e-03
-1.429717611477441565e-02,-3.608563412329345542e-03,-2.461326563847674176e-01,-2.336190041123256123e-01,-2.178154404857559623e-01,2.243473392286109702e-01,-2.499002356286749993e-01,2.127992989836313409e-01,-2.306195460404694697e-01,3.290764958843017413e-03
1.128625506448629155e-02,-7.201027777740794111e-03,-2.423027154104682168e-01,-2.579595849280656439e-01,-2.034320753175940799e-01,2.080231270402543020e-01,-2.511100062303182612e-01,2.200704123697240777e-01,-2.310460374930960181e-01,-2.235385935965353288e-03
1.132301404263008106e-02,9.587673058136672241e-03,-2.447251438174393168e-01,-2.406813876117105400e-01,-2.010836781024022135e-01,2.147484013764436872e-01,-2.233421835973377623e-01,2.247718294474059242e-01,2.270124657352197706e-01,1.054240014737164825e-02
-7.688289611750794613e-04,9.222818176677218677e-03,-2.324480950645041732e-01,-2.204413426894190342e-01,-1.911505756933012112e-01,2.194043987294796161e-01,-2.311534248503596956e-01,2.035321364166840508e-01,2.463077838061808467e-01,2.081755841928353661e-03
4.452027396693851273e-03,-6.826791482502647668e-04,-2.239324080556832630e-01,-2.496097318048912939e-01,-2.116950596757421477e-01,2.074656485809576456e-01,2.521338017302802714e-01,-2.051410828142900822e-01,-2.338379794486890040e-01,-1.105717168880340079e-02
4.275320142053140073e-03,-2.104082885709191927e-02,-2.361078026301650645e-01,-2.464346400154833194e-01,-2.074584552488734079e-01,2.118657719964749664e-01,2.479858362346433753e-01,-2.059207386546474117e-01,-2.384943060778662582e-01,6.041000519282617269e-03
-1.417779107052647390e-02,-7.619455567061263201e-03,-2.260845308103105744e-01,-2.281515635471298431e-01,-1.833273594071235524e-01,2.135745706219969176e-01,2.446261751713933730e-01,-2.063362977783454177e-01,2.245258246893857557e-01,-1.503801557309426612e-03
2.308218798834297657e-03,2.258686666455839934e-03,-2.338733728434314596e-01,-2.295548176990914735e-01,-2.078689951000483871e-01,2.079504073087684868e-01,2.469920796166814869e-01,-2.055753574781183368e-01,2.482947429316482435e-01,-4.399382672635329672e-03
-5.137711258068399650e-03,-3.993220811543244514e-03,-2.324389412267609811e-01,-2.314689885633928190e-01,-2.026942641762920216e-01,2.066836521708157459e-01,2.482804188532401757e-01,2.143267987761319771e-01,-2.307863552042509758e-01,-1.057509778041161586e-02
-2.926508909001844690e-03,5.980511335452808747e-03,-2.376064362434154864e-01,-2.453494768974421592e-01,-2.229369073368092091e-01,2.053603890511872532e-01,2.466691882355978027e-01,2.154866012610491544e-01,-2.432089270533363545e-01,9.431941917478965307e-03
-4.265914607193792632e-03,-1.032519992533395287e-03,-2.287587219121846871e-01,-2.175671210554784574e-01,-1.975444901005027620e-01,2.101019503643251629e-01,2.228329371869302022e-01,2.020326956430817944e-01,2.357915860846454270e-01,-4.049024198414039565e-03
4.154091486525081020e-03,7.430973809618999018e-04,-2.196116421569356547e-01,-2.188290123113935670e-01,-1.976289653033692084e-01,2.101997059777539478e-01,2.295473738611790715e-01,1.998188399495696987e-01,2.417806039909485005e-01,2.867373454525525391e-04
4.364343677891843049e-03,2.266949811641562427e-03,-2.464276974818586929e-01,-2.480511952343163462e-01,2.176765892225545618e-01,-2.180057742121517539e-01,-2.530241136237700861e-01,-2.153232393329483352e-01,-2.483496688351075343e-01,1.019850205598853490e-02
1.272550843550568009e-02,7.897446993155832987e-04,-2.352282527617714503e-01,-2.533083345337681647e-01,2.036739995928816271e-01,-2.207179786867348725e-01,-2.360052454131449373e-01,-2.247022339797145052e-01,-2.420141034928056101e-01,1.893520284288201933e-02
1.354992587357803846e-03,-2.735316103565051723e-04,-2.485922993607987963e-01,-2.339378350989976263e-01,2.231060160361255096e-01,-2.235638283431033713e-01,-2.417511358005326461e-01,-2.032927187036306094e-01,2.461538608056931532e-01,-4.422410158162813458e-03
8.620092904630166988e-03,4.482185835642685766e-03,-2.532466359532823397e-01,-2.630445863522433148e-01,2.116703669452524306e-01,-2.200658367419646433e-01,-2.507138118426394113e-01,-2.085369869200912607e-01,2.490015525035721156e-01,5.991495865767222130e-03
-4.237711303349016496e-04,-1.319634410772970931e-02,-2.410971277445674299e-01,-2.370928948922895185e-01,2.046631687484347650e-01,-2.300938197596466006e-01,-2.378136569160022862e-01,2.229071952152557601e-01,-2.454023097005085807e-01,3.289406563964108413e-03
-1.904936989839803307e-02,-9.698163076290300779e-04,-2.443304928741770188e-01,-2.367893558704802226e-01,2.091332777686508160e-01,-2.134537478803223143e-01,-2.359269702201097774e-01,2.196500458841088299e-01,-2.388040870339563360e-01,3.198693932874470663e-03
-2.975348839169075429e-03,-9.265054538719529054e-03,-2.369096106823616599e-01,-2.297042632730509903e-01,2.103668106378124847e-01,-2.124328085678614808e-01,-2.377280907706317281e-01,2.171745900045380928e-01,2.493231456101606958e-01,-1.207650421402923363e-02
5.471211723836830881e-03,-1.262604271207285085e-02,-2.311240674307847298e-01,-2.258577694740072084e-01,2.119518708042072985e-01,-2.193317643767485059e-01,-2.273024766297613020e-01,2.065134864301710060e-01,2.480184530280868660e-01,8.825363597348184069e-03
4.038275429938044392e-03,4.074065118836349593e-03,-2.518113109768610469e-01,-2.541900136283751777e-01,2.157576037287416704e-01,-2.063963972988482887e-01,2.403534616056977324e-01,-2.064762618130426830e-01,-2.388252860478537465e-01,8.580083687106880574e-03
-6.374120766355653028e-03,6.972050073332112553e-03,-2.365825745847787709e-01,-2.444253657518173362e-01,1.994631846637691108e-01,-2.211023224629362627e-01,2.616755384103280346e-01,-2.023608495580934696e-01,-2.414090108440629101e-01,3.464814274105245534e-03
-1.374648697434856844e-03,-1.223197489520903673e-02,-2.232412901268868433e-01,-2.214282673599383966e-01,2.195288594736032883e-01,-1.945955326526926377e-01,2.327587231934573064e-01,-2.105669172817885293e-01,2.296867101098870878e-01,3.413037000787458482e-03
6.867874563626594556e-03,-1.680267501209257650e-02,-2.191461584088851278e-01,-2.284458311216539528e-01,1.997149946871331905e-01,-1.770972478605497280e-01,2.589466787395789948e-01,-2.036564123161121176e-01,2.323362287079926425e-01,-1.001857813009754405e-02
1.640663102509394740e-03,8.518019494262792091e-03,-2.360634542588844476e-01,-2.450103923843613696e-01,2.089451433880374354e-01,-2.104186697252393989e-01,2.501609904497772985e-01,1.971828078223110958e-01,-2.389523859824176644e-01,6.604799146770615366e-03
1.314832680228640582e-02,1.542825678793765566e-02,-2.385386027391319108e-01,-2.280465569190476272e-01,2.146502875312650549e-01,-2.139101792212121655e-01,2.567008365278802273e-01,2.045307368697732997e-01,-2.286729752481544420e-01,6.883716851597568298e-03
7.744148254091371385e-03,-1.114946586282152680e-02,-2.176529662353735295e-01,-2.222111147481347637e-01,2.139867711071937462e-01,-2.127094175975883794e-01,2.393537500405634177e-01,2.178033119808132911e-01,2.362605687347842098e-01,-3.338645801682268641e-03
-3.080910808939618488e-03,-1.546904291557157571e-02,-2.224743739685744182e-01,-2.277604548163533471e-01,2.027193295185072963e-01,-1.948658595062339183e-01,2.339960063071118423e-01,2.002400259197263943e-01,2.221115595071189164e-01,1.739784097467575105e-03
-3.189633610663352120e-04,-2.062413303696205690e-03,-2.370077744469864800e-01,-2.291553197097563610e-01,2.222445060739953737e-01,2.127894546184449787e-01,-2.396713933451285194e-01,-2.237938959444940867e-01,-2.496866861671988569e-01,-1.069519950852978844e-02
5.307932848634010735e-03,8.757181631047350825e-03,-2.256637653869579818e-01,-2.549265883408738942e-01,2.063403821089049850e-01,2.219379557544400583e-01,-2.421868326146817962e-01,-2.142155118315952067e-01,-2.429955034877871178e-01,-8.173193622402045305e-03
-7.566532231967061824e-03,7.162853849650395455e-03,-2.296842142156843847e-01,-2.399404918015256571e-01,2.244317528571224962e-01,2.141695805971270683e-01,-2.243975115245184504e-01,-1.962040437680729610e-01,2.413768749098498811e-01,4.052623717615632705e-03
-1.375530746555356405e-02,-5.392104212793667230e-03,-2.404726858073177320e-01,-2.314214627307006611e-01,2.104168028154675130e-01,2.067421285647150497e-01,-2.320960092828834309e-01,-1.976576233236503055e-01,2.487756630607436958e-01,1.207542160385102238e-02
-9.361825046847913404e-03,1.110493135804404988e-03,-2.322149855122586093e-01,-2.435022065561098237e-01,2.149996191356093045e-01,2.003845323790671429e-01,-2.385809281185296282e-01,2.170129511019996960e-01,-2.262135446017742579e-01,-2.339256161070883688e-03
4.999491124314562988e-03,1.941651738311019927e-03,-2.340735644219005818e-01,-2.497224349947459454e-01,2.239346916464284576e-01,2.151560765533683806e-01,-2.412549899810995102e-01,1.994183883684914893e-01,-2.355305114616990936e-01,6.144397013432174870e-03
-6.414713413226032224e-04,1.421557189890026388e-03,-2.310053937009821645e-01,-2.291863462851722599e-01,2.127021235824502476e-01,2.065231992451302678e-01,-2.318190480112078122e-01,2.084226639981404394e-01,2.295623676401015445e-01,-1.612272716189139601e-02
6.886836788777812510e-03,1.451532671127945271e-03,-2.318593449608773172e-01,-2.207981412993607062e-01,1.973800481622426661e-01,2.076096613981431582e-01,-2.386546194930302400e-01,2.131608016927963034e-01,2.417287664111912315e-01,2.680055721007553338e-03
-5.014824349725352168e-03,3.537271002214685284e-03,-2.402599429082174221e-01,-2.333915075819702478e-01,2.171480324253472205e-01,2.125239515097395726e-01,2.377013290692001624e-01,-2.175626778177384146e-01,-2.404026256954170937e-01,-8.907319562681169367e-03
8.651869947179566950e-03,-7.037489183275993411e-03,-2.199243721583571676e-01,-2.387035233363303255e-01,2.186573419129785312e-01,2.195574594072246810e-01,2.299346511296069817e-01,-2.115088848288935730e-01,-2.251879666279160419e-01,-1.047435706431828692e-02
2.220295641848124297e-03,1.928658431851983405e-03,-2.454905075212969190e-01,-2.338572396553774968e-01,2.143301687544730827e-01,1.954380117144753071e-01,2.326454051318123661e-01,-1.905896126542210300e-01,2.394495342234938262e-01,9.410206197651713525e-03
-8.053148290838252343e-03,-7.261583179668828700e-03,-2.139207431759796718e-01,-2.183359751550450478e-01,1.918138182513589585e-01,1.902169943483974501e-01,2.401596260485422130e-01,-1.902060264136601064e-01,2.198373118808457927e-01,-1.276755761082991845e-02
-9.458733747135543088e-03,7.825026209424480045e-03,-2.193077895508930286e-01,-2.185922324350515755e-01,2.036720538905879008e-01,2.103730640743993185e-01,2.357504269685176124e-01,1.905555148532611098e-01,-2.203154936666693320e-01,-3.687378662245348673e-03
-9.878843798424701353e-03,7.509423586202130553e-03,-2.432665445699166429e-01,-2.255618845834982400e-01,2.079233359621509569e-01,2.044895655204450047e-01,2.315749265371822851e-01,2.046595766581982834e-01,-2.295150433573787674e-01,8.507292483505252828e-03
-7.775409129241342941e-03,-1.661385611624060024e-02,-2.205642486156248749e-01,-2.263870012811683985e-01,2.021880724860715961e-01,2.059443195723698328e-01,2.172403457941397831e-01,1.931168514280362791e-01,2.270563034560263149e-01,-1.423723129245429639e-02
4.504336841359288073e-03,-2.512104440199087931e-03,-2.100121240329983485e-01,-2.032774343928648031e-01,2.014907624773924211e-01,2.017070987985372099e-01,2.306907454123266754e-01,2.116227744695196034e-01,2.168085723039123724e-01,-4.410831770243234251e-03
-8.131267467294436835e-03,1.275846187511340190e-03,-2.449000964643252842e-01,2.582220289720518203e-01,-2.085352126882340507e-01,-2.233129023693451731e-01,-2.595634276858165279e-01,-2.137635895395398333e-01,-2.445459184354378812e-01,9.959796017576336580e-04
5.498084973182983289e-03,3.308241994597735727e-03,-2.453548331231680257e-01,2.454860296320552637e-01,-2.225756003114183479e-01,-2.234646591065924948e-01,-2.568267126396319711e-01,-2.140613319805878267e-01,-2.516261999796505777e-01,1.206006187436611116e-02
-4.077243548429759432e-03,-2.134809084025532031e-02,-2.422694805403844687e-01,2.536194533442997501e-01,-1.971104349796634347e-01,-1.951377011989664789e-01,-2.380660531034823613e-01,-2.100086922333558592e-01,2.414811211622454878e-01,1.527265635535998874e-02
5.030192581159618212e-04,2.643438038353294189e-03,-2.291388953284430874e-01,2.507379041304434453e-01,-2.026478068503201335e-01,-2.217477594451207623e-01,-2.539217246899329039e-01,-1.943433226589794671e-01,2.472488309478723945e-01,-5.996371152508749892e-03
1.448574467283803360e-02,3.242908965558703380e-03,-2.380145504506420151e-01,2.594417717415349878e-01,-2.157173266056028882e-01,-2.087531681953281038e-01,-2.425062221813038821e-01,2.284618951302420653e-01,-2.469230518644173200e-01,-7.728429356727910433e-03
-1.975583777052099602e-02,1.866510761873997268e-02,-2.418385961122238303e-01,2.566897689212171985e-01,-2.114206049113457608e-01,-2.196663016412612468e-01,-2.655726653761777967e-01,2.093994872028624721e-01,-2.415679201136219645e-01,-1.170888749221431777e-03
4.440875151522925661e-03,-4.366056809273826875e-03,-2.349326863673398547e-01,2.300502490638367259e-01,-2.033159937609839707e-01,-2.125277269658888690e-01,-2.387688913959606363e-01,2.127141133884448698e-01,2.412379516931812684e-01,-8.763075131258821898e-03
1.090357923903796915e-03,-1.186273721362747849e-02,-2.309500347464867320e-01,2.379014442208179370e-01,-1.922657039183133520e-01,-2.080287691326447030e-01,-2.492990718743786638e-01,2.158508557451989107e-01,2.384519963435113854e-01,-2.454620744641703572e-03
6.723975533719937260e-03,5.710612400511807206e-03,-2.221848151945632344e-01,2.408777465145535701e-01,-1.762884092666259783e-01,-2.026536216237402876e-01,2.541272593961546589e-01,-1.977556094962464872e-01,-2.381143918837239914e-01,-1.762978287704162692e-03
1.447361872755519377e-02,-1.694761719232299130e-04,-2.306607545161223904e-01,2.603374289130089281e-01,-2.146761786301141506e-01,-2.223745670571332100e-01,2.434730079160335181e-01,-2.050162069983577640e-01,-2.462086070724777975e-01,2.655125908377737112e-03
2.397436136528880400e-03,-6.187866735824656614e-03,-2.224591849675244259e-01,2.399033235265120301e-01,-2.177399092468982889e-01,-2.111569381942296764e-01,2.391891153287611649e-01,-1.992362419520520012e-01,2.525635888556840292e-01,5.580924670572850847e-03
-1.077049387768868466e-02,1.170201718806541079e-02,-2.425219299141165852e-01,2.473528906309127307e-01,-2.042693523682686529e-01,-1.943908270206757549e-01,2.370507443741944054e-01,-2.111996114240402012e-01,2.383381259390210949e-01,-1.996999403170630558e-02
8.350433512393246743e-03,1.467870499485969711e-02,-2.425463896721711254e-01,2.425886730504790145e-01,-2.241023820723854754e-01,-2.020611206803795412e-01,2.488676849701564608e-01,1.937585192988747484e-01,-2.325372536618811048e-01,-5.521283346831778668e-03
1.294992339828606592e-02,-5.674443635121363856e-03,-2.329367301207187768e-01,2.369916015494098749e-01,-1.980376014290735343e-01,-2.028000314253047554e-01,2.456643276481149663e-01,2.023201490860042639e-01,-2.322342718749581536e-01,1.077796996960509596e-02
-3.099096017526717026e-03,-5.446583268942296018e-03,-2.279557525708507393e-01,2.284335438102729210e-01,-2.025466496896902724e-01,-1.978352419724853373e-01,2.345837572408822347e-01,2.107367536075379910e-01,2.311036208108446510e-01,-8.197621348163878358e-03
4.350339112229778364e-03,7.871789160764298271e-03,-2.193849680347760289e-01,2.355425986322142173e-01,-1.822486380204877965e-01,-1.868301964250395630e-01,2.345481155071933166e-01,2.148059741598692951e-01,2.317422451510783021e-01,-2.975308536720813919e-03
1.206474286501728072e-03,-2.046784938144850709e-03,-2.477876269178044821e-01,2.483089320067100592e-01,-2.172170716199516294e-01,2.082367693315525514e-01,-2.492063132575124407e-01,-1.955936718599683988e-01,-2.424034692041087402e-01,9.318516684928576741e-04
2.079534323356213577e-02,-1.201726321156714079e-02,-2.423506910433367856e-01,2.561789567038781357e-01,-1.836853150425121206e-01,2.093738909147955241e-01,-2.394239099196867893e-01,-2.189816564015561740e-01,-2.500690230982361428e-01,3.591502833948595399e-03
3.865030880582299121e-03,4.122178812066522313e-03,-2.281771961031683893e-01,2.447492672995755791e-01,-2.028077015927921833e-01,2.092452328104445203e-01,-2.352687112652750434e-01,-2.012400912418943477e-01,2.376468058672314698e-01,4.479118387619570804e-03
1.298540956460029171e-02,-1.192537594528165872e-02,-2.218276568300222296e-01,2.574552852926595969e-01,-2.010476838693519286e-01,2.050966744655483842e-01,-2.367762858655280134e-01,-2.097262950703774609e-01,2.207395669717028275e-01,-1.351168969332267912e-03
-7.440431441745193331e-04,1.199420176194406634e-02,-2.216367448093585490e-01,2.516402381973020241e-01,-2.053444019784655405e-01,2.051382032952783485e-01,-2.485163705693634872e-01,2.159936879712908153e-01,-2.363457320289415464e-01,6.471872654690259078e-04
1.051837681865628107e-02,-8.313320153845399005e-03,-2.184673763122302603e-01,2.372857571167754920e-01,-2.041266976274820621e-01,1.983663606145200653e-01,-2.387466881650230632e-01,2.034013663221297952e-01,-2.310427780153251620e-01,1.252312892709753905e-02
4.574622870106596559e-03,-5.201029481271264403e-03,-2.273015528906601190e-01,2.365604130061024490e-01,-2.000337279642996902e-01,2.002085531016062903e-01,-2.203266413094040477e-01,1.943619294066065428e-01,2.367813535885345266e-01,5.532274498612700826e-03
6.764844450950384565e-03,-1.341351936731407374e-02,-2.268061380390283821e-01,2.376574386780938297e-01,-1.995550565427164913e-01,2.113901648349260642e-01,-2.362469353925797100e-01,2.097175118705966457e-01,2.243088012389718167e-01,-4.385693907520977174e-03
2.183994182593430259e-03,1.680309360891201614e-02,-2.163669465614526666e-01,2.524454633539290893e-01,-1.907909297806605897e-01,1.972528699292888654e-01,2.433514776136569968e-01,-1.898210579815291510e-01,-2.310453861744744264e-01,7.437209828635100821e-03
1.815199265508900608e-02,-3.259442303721626390e-03,-2.318875396147612455e-01,2.473342692289223765e-01,-1.984281447937954745e-01,2.045329392160082915e-01,2.398194618921243859e-01,-1.911494456150233667e-01,-2.361633696242008695e-01,-9.379612078138189341e-03
1.281757245819710195e-03,4.355554704742005401e-03,-2.272398234641139492e-01,2.255330387166161465e-01,-1.988322869692476791e-01,1.918536709978578836e-01,2.329767432761411794e-01,-1.951185486071755626e-01,2.295122170289160268e-01,-8.275752644121142643e-03
1.469446993528632575e-02,-4.536288345268405311e-03,-2.285700744962583242e-01,2.297802667942097088e-01,-1.894633791907227582e-01,1.964529667480003905e-01,2.262127033926593644e-01,-1.902458113242856963e-01,2.279064373187640047e-01,1.169659210144454072e-02
4.030077115024940058e-03,-8.802283200839200461e-03,-2.355550885329170951e-01,2.525154250776839304e-01,-2.085877616460448947e-01,2.052836870093073529e-01,2.233927750489082820e-01,1.816152040851618799e-01,-2.331331574973635745e-01,4.920588623103918334e-03
2.040095729274138056e-03,-1.479229625846512942e-02,-2.205388112167347425e-01,2.499497513619673428e-01,-1.796512028790963056e-01,1.947638348207067771e-01,2.257492415531263119e-01,1.981885634783633054e-01,-2.264904476099203479e-01,-2.142276761608229163e-02
-2.322792095461051129e-03,-3.247230138691909775e-03,-2.307347426395762735e-01,2.209000279315866955e-01,-1.832901850842790503e-01,2.030804041132512894e-01,2.198877963492127663e-01,2.005372066244921481e-01,2.298020088440576314e-01,1.537492062878158608e-02
4.300174922537280432e-03,1.357791376759163483e-02,-2.163472508113251924e-01,2.298799728267808262e-01,-1.796200373952666629e-01,1.872469547146264346e-01,2.356415360167991024e-01,1.983581878356045491e-01,2.201906393712220189e-01,3.603094194337803490e-03
-3.583382368435062814e-03,1.015281983216583146e-02,-2.441512825053040459e-01,2.459573104306796709e-01,2.191602693599394303e-01,-2.195169035871471774e-01,-2.522046162540855230e-01,-2.072235148638645330e-01,-2.388480925932789933e-01,-9.526797555700202368e-05
7.162515673627634083e-03,-5.230404809141447550e-03,-2.542967050729577627e-01,2.353952437537865094e-01,2.175037641691366097e-01,-2.171046170350375837e-01,-2.554864481126186693e-01,-2.157738911408230986e-01,-2.553615982114042504e-01,-4.032001632452748710e-04
-4.582861184134774842e-03,9.540696320702025252e-03,-2.260117146064109794e-01,2.326313717580046070e-01,1.907529815146259966e-01,-2.144471274286489648e-01,-2.363748060246429750e-01,-1.856914655445629503e-01,2.352506710691104064e-01,4.976793280062608710e-03
-1.335995588239495199e-02,-4.308042158147017825e-03,-2.412829530022927715e-01,2.336335729131797656e-01,2.035155045594717604e-01,-1.992035130102429163e-01,-2.365710772603995538e-01,-2.019624572234912097e-01,2.198901437288481309e-01,-3.205503424580348482e-03
-1.098642718322959469e-02,-2.163149631563718919e-03,-2.338039476206781875e-01,2.346975440529120160e-01,2.152456031094650002e-01,-2.055803916586733116e-01,-2.393731995607307761e-01,2.025819244542997610e-01,-2.400525508642684935e-01,-5.962419950338783414e-03
1.194949560470345102e-03,-5.587098173484687964e-03,-2.445549870648806856e-01,2.385404447047761445e-01,2.266323754978211424e-01,-1.953743073949633369e-01,-2.388078121314829716e-01,2.035211623740912079e-01,-2.350126582183151291e-01,-3.040698724961565704e-03
1.272403024223290290e-02,-7.403026908002390341e-03,-2.327849704681065612e-01,2.292655166948077416e-01,1.971990114323623200e-01,-1.960926582632975534e-01,-2.198387852661490283e-01,2.092500834535168386e-01,2.329610550431223115e-01,-1.602551724173555819e-02
8.912098937769428325e-03,-4.240083661179498372e-04,-2.235865323771730750e-01,2.309308163775231904e-01,2.056131712717192417e-01,-2.050162470786862090e-01,-2.289576195948955784e-01,1.997907641647919674e-01,2.292233170075050619e-01,7.501234088143374180e-04
5.312176227628078546e-04,-2.311939537593627001e-03,-2.282769817189553019e-01,2.491129571236246898e-01,2.045851576171408837e-01,-2.049095366132527851e-01,2.558105987333401665e-01,-1.997605304526786363e-01,-2.204201405337678499e-01,1.022861227982280359e-02
1.780990224638313250e-03,4.747976398222965994e-03,-2.404108702574665468e-01,2.416615034148766883e-01,2.087123727623201586e-01,-1.960301005253871631e-01,2.310769049808132358e-01,-2.014014144682854390e-01,-2.327977644763832565e-01,7.195489717230137486e-03
3.913399970953187340e-03,4.913432659415205295e-03,-2.149342053075546100e-01,2.357277816353211819e-01,1.793499719363672307e-01,-1.990410901874936356e-01,2.354631687237368487e-01,-1.871699293467617153e-01,2.328160055241706161e-01,-7.079462929046075222e-03
