Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10
4.474283268338356823e-02,1.475755455979052295e-03,2.558522125416083908e-03,-2.513427559387415924e-02,2.864134835678187191e-02,-5.845492899184417772e-03,2.395744893199189610e-02,1.968119867847398924e-02,-3.051736733977649177e-02,-3.928203989737587970e-02
6.809121628970661588e-02,1.077411044650272709e-02,-2.364520603802515583e-04,-2.140084431310752735e-03,1.971976696191963391e-02,-3.917091812641623760e-02,1.952834194949378682e-02,-5.168850152640142720e-03,1.370127254186498909e-02,5.608215390334985589e-02
2.710942550747284449e-02,9.773222422576530871e-03,1.263699394343999714e-02,5.569939952517704781e-03,1.942137975153874997e-03,-5.597844946193756416e-03,2.185744976077374710e-02,9.917103727151306211e-03,-7.302408147586642376e-03,-6.146279733356307950e-02
5.251054215136668341e-02,5.085404367804343545e-02,5.786474831249658300e-03,1.217318004917963652e-02,3.840280952172947862e-03,-5.121701753266665047e-02,3.460409056234312053e-02,1.549964465967946549e-02,-3.605250744173526395e-02,5.966036723541826015e-02
5.979443964448002274e-02,4.268817200572944115e-02,2.695503202163172102e-02,-1.691510578238944462e-02,1.311711257233898545e-02,-1.367539620263451619e-02,2.860198902393138246e-02,-5.512018944184584289e-04,-1.825750187639083033e-02,-3.964168463021431471e-02
6.728021444525568440e-02,1.871958736022971345e-02,4.763058379762417395e-03,2.560878757721280277e-02,-8.136068707655277465e-04,1.719548235960079163e-02,-3.455996124855167939e-02,1.398799638317685737e-02,1.466338374374326868e-02,7.198595994667991715e-02
4.184300692048038839e-02,2.581820410439420246e-02,-4.280090875487754624e-03,2.217040912726181076e-02,-4.962387248533347076e-03,2.673303932420738327e-02,6.164403268726052418e-03,1.617015641952020480e-02,4.579471199840026707e-02,-5.422621857633624920e-02
3.892544577190620164e-02,3.123209695070059896e-02,-1.941457441678473691e-03,2.045798938441699064e-02,1.261460413212407879e-02,2.778280444502015736e-02,-4.333579483711146735e-02,1.793598374479833321e-02,-1.806106782997822513e-02,8.336360898092268212e-02
3.834160814174090298e-02,3.077066322777494839e-02,1.404206780312057534e-02,1.304573171341513044e-02,6.604026164511726978e-03,3.877778342923107052e-02,-2.756123422209775728e-02,2.173228531829845406e-02,-5.953498874357486363e-03,-3.810646651957329961e-02
5.643128772525320136e-02,2.433188054901361252e-02,2.930258694875378304e-04,-2.109236658843630704e-03,3.505169398983459805e-02,8.162263953363647906e-03,-7.651223404571349043e-03,1.504808292931081835e-02,1.775060688457965122e-02,6.000931830310105713e-02
6.325140316301239296e-02,1.525969524296833663e-02,1.130917792492330473e-02,2.985420412428041719e-03,2.448602391564183578e-02,3.097682338763050811e-02,-2.152485501324643419e-02,2.625565097604231832e-03,2.292649293700256899e-02,-1.038849422359325175e-01
7.498166665610031534e-02,2.025941265240299369e-02,8.955664261837612255e-04,-2.039814557268668227e-02,2.205129117923864887e-02,1.561472990540324624e-02,-3.036953968668454698e-02,-2.671856161870104357e-03,-2.262186929851836559e-02,6.668306972130247368e-02
5.379203350422576135e-02,8.413594770680290352e-04,3.639960757847091749e-02,-1.001638783996179789e-02,1.676843817678688037e-02,2.713420297602295306e-02,-4.957160863110110505e-02,-2.250599327673759656e-02,-1.446102210534497626e-02,-6.072954106684871206e-02
5.302621025530904197e-02,1.569526581740667004e-02,-1.710425243316818222e-02,3.811029538557851593e-02,3.039525259323472978e-02,2.849370139142905906e-03,1.073235236457177957e-02,-2.494763485461610336e-02,-1.580202563642885832e-02,4.662028018419480530e-02
3.653449529354437647e-02,2.519840416575855335e-02,1.744599559285119408e-02,3.246161478796819044e-02,6.464974212584150004e-03,1.838844415435135146e-02,1.540284292377195295e-02,1.800343543517680391e-04,2.125451326220165508e-04,-6.013956976341072042e-02
5.705914242813211329e-02,3.193192379448026030e-02,2.089626558384805044e-02,1.178787287004654828e-02,3.911338622946975568e-03,9.048758372340476655e-03,1.261444920713181844e-02,3.227511883917610902e-02,-3.821048748446422699e-02,7.654952358458440298e-02
6.091020367808604175e-02,4.289539373983318471e-02,-3.678075287596290367e-03,-2.563310899720847719e-02,1.910838111807324630e-02,3.084870213802331715e-02,3.069144765939348443e-02,2.010753416222869211e-02,-2.841908401485167962e-02,-6.245185683697073581e-02
5.270457182703797844e-02,1.616142970490512705e-03,1.378871370145574003e-02,1.239698059079066307e-02,1.503357824492896830e-02,9.170233528430831935e-03,5.649277076179037328e-03,-2.702744107245135495e-03,1.512038929620155084e-02,3.875811980486620206e-02
4.837831530954238290e-02,3.195512155506206875e-02,-4.899889880594449076e-03,8.294128423301361632e-04,9.022227851531340950e-03,2.926751636946646473e-02,3.567255224175392564e-02,-1.995634984184472757e-02,-3.114484384142082989e-03,-5.525940467864716432e-02
6.491895271481634699e-02,3.005415087158597523e-02,1.715477423164479126e-02,-8.696068191299305330e-04,2.332233352252439593e-02,2.771349277004145351e-02,2.967093265985845663e-02,-9.593576849313389509e-04,-1.805632892294124076e-02,6.319124149105567745e-02
8.962748036930044682e-02,1.658741351940597880e-02,1.915730473146530499e-02,2.028529899968916847e-02,6.959022202768544614e-03,2.917947939816504729e-02,3.788817834450650124e-02,-2.084433816070988682e-02,-1.674115692914000461e-02,-7.244274481361274998e-02
2.968150834958189002e-02,8.890771619857410629e-03,-1.001733184056721564e-02,-5.018213722111738995e-03,-4.387996478558985058e-02,3.669705784394352958e-03,-8.480216371043292067e-03,2.220149092756042164e-02,1.551087990663171934e-02,5.993855117159129636e-02
4.575497540180056139e-02,1.498806814576024611e-02,8.310379812237707114e-04,1.348628359230622832e-02,-1.382313531601173096e-02,-2.319416806486246374e-02,1.228223783311435148e-02,1.492884910295434568e-02,5.455499501112359879e-03,-5.294011635148081207e-02
5.502319455385428631e-02,2.024305317672504129e-02,1.731464037353820651e-02,3.322357455788656905e-02,-2.180881235654731631e-02,-2.221758421220911689e-02,-3.271680796597807583e-02,4.296512959898835492e-03,-1.560600988891282931e-02,7.229582471813988942e-02
4.836044384060871754e-02,3.943103839116936238e-02,2.789386414328590136e-02,1.987401659790779054e-02,-1.392743529388687680e-02,-3.125316767606606261e-02,-2.557708504827795742e-02,-1.786690853915456553e-02,-2.140557058315677164e-02,-6.456037062454776654e-02
2.619174218985857380e-02,3.182443721176153595e-02,-3.461709546054266896e-04,2.301347133532676264e-03,-2.652102608388984262e-02,-1.270115377730894439e-02,-2.743295011134076061e-02,2.477145161915259995e-04,4.399038265889205698e-03,6.172080002198208210e-02
7.718417163121298052e-02,4.487450886400799754e-02,-3.084899387491381317e-03,-1.965569542720542809e-02,-2.021492020608302992e-02,1.057545133601454912e-02,4.903657307922506571e-03,-3.767029921031617157e-02,4.993737496644356372e-02,-6.675865213596637870e-02
1.980407781274360832e-02,1.020327745571918826e-02,4.374045219913973333e-03,1.590006496076965675e-02,-4.247109040544366776e-02,-2.630369966205890753e-02,-2.493552985714844392e-02,-7.462566701586115063e-03,-2.205952049521325842e-02,7.189549677503338787e-02
6.352233018980980861e-02,-1.467648517138935189e-03,-3.348478638220970215e-03,9.112266078578488276e-03,-1.571315826873199983e-02,-1.327354122701078498e-02,1.514880283684063786e-02,-3.053458834437507499e-02,4.881953267770734696e-04,-7.117285168301608345e-02
3.961301574353648380e-02,-3.971586222760051059e-05,1.197326102770726076e-02,4.952688107973776850e-03,-3.224182175160451858e-02,-3.259191706510635583e-02,1.549471045503365493e-02,1.114301111410291416e-02,3.217753574215952844e-02,6.970563358827798484e-02
4.117863613034744574e-02,-1.375403844755313659e-02,6.770294837943525816e-03,1.445777789698204745e-02,-2.249099826336263368e-03,-8.795039445965789626e-03,9.594789958062949556e-03,2.106117986018634161e-02,6.766721722311128291e-03,-5.129513244561968027e-02
2.801661865542242474e-02,3.820783049806633636e-02,-4.338260371643128631e-03,1.486495776321744219e-02,-2.472899972784264183e-02,-3.865961787655029097e-02,9.858246552121325418e-03,-1.561057561372600905e-02,-2.805432722005342036e-02,6.358471752002989308e-02
6.003819128250950654e-02,1.124787666027072738e-02,2.484339879273115767e-02,2.467231779561900127e-03,-2.216957337805123066e-02,-1.536425082176241796e-02,1.728220784002468258e-02,-1.918475569355747225e-03,3.134664155516091438e-03,-3.804975407761694572e-02
5.646750123861003084e-02,2.470219189681164759e-02,-2.423232435245810737e-03,-1.987735112948437952e-02,-5.305638724717145344e-03,-3.669288329712212804e-02,-4.547736536024251167e-03,1.942681219458361475e-02,1.663328531386130266e-02,9.419254405128058005e-02
6.672644617068733408e-02,4.969672328857677179e-02,2.485595863298716707e-02,-4.255626825546720594e-03,-2.416468655389558684e-02,-2.501359534987597846e-02,2.377022563839154348e-02,-6.300627915389808709e-03,8.884903182479506750e-03,-4.935842687115592209e-02
5.036579754998109226e-02,2.433494490159514648e-02,1.176049134917502188e-02,1.868210907604586461e-03,-1.277580352635743384e-02,-1.421768497898552933e-02,1.285710166683908494e-02,-4.277708335540863181e-03,-1.612848475608043286e-02,8.326754919336318284e-02
4.513410489980788920e-02,1.333570082250236204e-02,1.749728026238301509e-02,-6.403319517008782338e-03,-1.095622030380260029e-02,-1.648238605047254272e-03,2.137314753273431012e-02,-1.016781589872217499e-02,-4.394158486688835852e-02,-7.316671577348878019e-02
2.527403978886142918e-02,5.230353021388349294e-04,-1.821194498732125674e-02,1.079391192537007202e-02,-2.525242429019564430e-02,2.861268062993159098e-02,-9.976203294974896833e-04,-7.112318125958890305e-03,5.727810588656997298e-02,4.576278788719526092e-02
4.007512472579406737e-02,3.756827728826219598e-02,-4.422333903791016499e-03,-1.679669419126357532e-02,-3.422795992120818143e-02,2.255058425266161237e-02,-1.856228004931105222e-02,2.070664416025899332e-02,2.334431853672980922e-02,-5.174367969127479511e-02
4.255482961091475863e-02,5.333052462010044042e-02,-1.823342291912007779e-02,1.014592318514255520e-02,-9.266840539090111240e-03,2.642977491959836930e-02,-2.139565780700426398e-02,1.691071805930265126e-02,-1.216522263143814293e-02,7.394982727952349733e-02
5.438825125347588468e-02,1.781987625403343850e-02,5.278883137625241771e-03,1.256989608084743693e-02,3.143499391743104655e-03,3.362952038837966479e-03,-4.084036933856813323e-02,1.306675002949856702e-03,-1.364710246543396170e-02,-7.003006883911394587e-02
5.163431092335919737e-02,1.677675160681342884e-02,-8.293333271147703203e-03,2.561209798385987932e-02,-9.510878833794167778e-03,9.317222710135523306e-03,-1.473896830976573896e-02,-1.908183324153824717e-02,2.035858507383931856e-02,6.024598799510325758e-02
7.266273279252910555e-02,3.750267594854446440e-02,4.197410305791946178e-04,1.976935242841306936e-02,-1.373026469292559261e-02,3.986866150440525336e-02,-2.807445234489916799e-02,-1.382167767170087991e-02,1.135953514069058291e-02,-5.632082884306906928e-02
7.483259369262436345e-02,2.349476615790640002e-02,-1.178575960217770682e-02,4.542430451501541962e-03,-1.307093821219191751e-02,-1.467691974274796737e-02,-2.417822259081697095e-02,1.379829507474554691e-02,-1.662107827798243662e-02,8.949833490335078190e-02
5.282349433752007994e-02,2.850929044178012947e-02,5.947089398371113896e-03,4.180606079454465482e-03,-3.551526257613036100e-03,2.034713200580900994e-02,-3.990758644591457099e-02,-1.306300124321979270e-02,-3.103218200070091606e-03,-6.406274320397335742e-02
3.311552032510500787e-02,1.846825148333576180e-02,-1.473018500763293402e-02,1.739001922729821806e-02,-9.268212542447787708e-03,2.323723677020496717e-02,2.799205102948185836e-02,5.763402983618936236e-03,-4.343433707640247457e-03,4.258820777503209004e-02
4.709066380881985620e-02,6.012110363082411729e-02,1.579650959203584117e-03,4.796687637925299390e-03,-2.316069176882842862e-02,3.358499165964259209e-02,3.408774919121292796e-02,2.301747329190571758e-03,2.993594382171080835e-03,-7.493522782832587326e-02
6.003177535985616126e-02,3.072987361365024650e-02,9.417172001554002933e-04,-2.372716559609109807e-02,-1.074381174685391967e-02,1.200332675244111455e-02,1.980367084019215088e-02,4.675749920906200133e-03,-6.165207253570131711e-03,7.234806042987326768e-02
6.641346079502027933e-02,1.585031631230085850e-02,1.583223565105483510e-02,9.085416317094393082e-03,2.512879985712937036e-03,2.841866464781378845e-02,2.310322610754382902e-02,1.658059779368434641e-02,-3.143638412191041096e-03,-6.328911893988828363e-02
3.894552427841258685e-02,1.929713161059000426e-02,7.584677405708477836e-03,1.192584868305727498e-02,-8.181620612337740100e-03,1.862445060233721209e-02,5.454724544345728419e-03,-4.307372305238191560e-04,1.446222804008527422e-02,4.690930230334566797e-02
4.924179033083938423e-02,1.548386290820854758e-02,1.714652010228232644e-03,-1.305682072680019838e-02,-6.478931606446205159e-03,3.842437126844656242e-02,4.710214993899201202e-02,-1.887677658889075349e-02,-9.545909862378958166e-03,-6.141059735805706049e-02
6.561569225794251781e-02,2.051779591947752723e-02,-1.279247202656262107e-02,7.153906288930304835e-03,-3.208656883110064945e-02,3.383912528154631172e-02,3.430281402712047605e-03,-2.115367061540184782e-03,2.114728633667504326e-02,6.011109664402541214e-02
3.539643881717458029e-02,4.511847023838879041e-03,1.665906807100970069e-02,-2.236282742413611951e-03,-1.631642637444135442e-03,1.638201907867570944e-02,-6.971147187772963431e-03,-6.416630574705923032e-03,-1.472663538253746011e-02,-6.472661562042204830e-02
6.097013291406382096e-02,-8.292258401255470091e-03,-7.471611403819397590e-03,-1.228680523543163386e-02,2.179973804226739351e-02,-5.386336446119929441e-03,1.132485344237350346e-02,1.934301938396099790e-02,3.701306956737543483e-03,5.994996603877678770e-02
3.517767068531028191e-02,1.325142879894540028e-02,9.002576860526015010e-03,-1.744157637180810891e-02,1.188373232451511892e-02,3.509585789727917137e-03,-1.158586787543664474e-02,2.049354729650245191e-02,1.759751219759869006e-02,-7.084256436974641080e-02
4.685548459552695694e-02,2.960140599274166742e-03,-1.855410496276960544e-02,-1.558470279213632070e-02,5.216754562027808850e-02,-1.960735697615300505e-02,-1.287826730209945536e-02,4.318522299377863111e-02,-3.391514363863117054e-02,8.510005122257943699e-02
4.033159542210205256e-02,-4.243795126954608143e-02,-9.500942143743435625e-03,1.795883221640572763e-02,6.420508836390875079e-03,8.215067850150978637e-03,-3.533712397461992449e-02,4.437474948433037247e-02,-1.594242122567780112e-02,-6.919826049905672405e-02
7.800712347037569439e-02,-3.471280916006706102e-02,-8.498927567565496208e-03,4.255052250298378864e-03,-1.518986843667109905e-02,-1.103117377177981022e-02,-2.373228138051696953e-02,-1.917039314959108343e-02,1.284935098521306981e-02,5.762461333958233956e-02
5.226468521420091218e-02,4.402074949904678965e-03,-1.644269214719780089e-02,-3.432309176339700361e-03,2.006572576387863696e-02,-4.406129361993553137e-03,-2.820421925597576748e-02,-4.907759461782869315e-02,3.438179320611060852e-02,-8.682664476195234293e-02
4.381077410701867542e-02,-3.639706991179025852e-02,-9.825080748247434423e-03,-2.616922821824962941e-03,2.236589684135099898e-02,-1.825399493791859951e-02,2.691443374341242860e-03,-3.688377653076332918e-02,-6.507072025769170681e-03,4.915283772501196496e-02
6.649094698142885007e-02,-2.330073626478881138e-02,1.804556191331777373e-02,-1.824170365151874321e-02,2.794594441788632311e-02,-8.244494798340764805e-03,-3.995255465614745705e-02,-1.219105563721531102e-02,-2.035777072770235743e-02,-5.478486573128847625e-02
6.109040652864474591e-02,-1.452078495610838009e-02,2.234753566203106449e-03,-2.737856788432595570e-02,3.818789259470206643e-02,-2.576018500547730232e-03,3.772709139262646338e-02,3.310968736858966449e-02,1.105604640592491687e-02,6.049083749509036323e-02
3.914577866843493847e-02,-2.017674113031061797e-02,-7.775261234811781455e-03,-1.339179447893039908e-02,-4.578556837501546531e-03,-3.469502232938307534e-02,1.505090856333558998e-02,5.031689825431150814e-02,3.913910006858704882e-02,-5.382395302572576951e-02
5.282235232557709603e-02,-1.142534224244580801e-02,-1.493813635307838540e-02,-5.295760868964758707e-03,1.934812776813327195e-02,-1.013956846746359892e-02,4.704506000730468429e-03,2.894665044724838848e-02,-1.045503991791698999e-02,7.019969290030839137e-02
5.325598365269837431e-02,2.004807104550887422e-03,-2.800975412946492965e-02,5.012240917287164900e-03,1.603936537868552899e-03,-2.424152493464868524e-02,1.822416995496438027e-02,1.876561790034350641e-02,-2.130581381620793441e-02,-8.618443460229260888e-02
2.612859700142044009e-02,-3.504374596512417617e-02,-9.970378029370707482e-03,-1.025053077804619593e-02,-8.538369018167926011e-03,-1.665247277719610411e-02,2.506209538336928722e-02,-1.967639867776465462e-02,3.257250623685614688e-02,5.740914958178470334e-02
7.032116686698744457e-02,-2.762753752957398945e-02,-1.194566055618679137e-02,-1.539605801948061049e-02,1.256985631457087187e-02,-2.779018941523433289e-02,2.388562303997250266e-02,-3.783946830642326460e-03,2.073791458934681406e-02,-6.010586924019991478e-02
5.280074051382797895e-02,-1.886625085623673580e-03,-6.661173282872366423e-03,-8.489751390427282760e-03,2.235730779629304527e-02,-1.588624329756691336e-02,2.223925028242560928e-02,-1.739983992308300961e-02,-4.799355343828861156e-03,6.989105428308664547e-02
4.567064704951717680e-02,-1.131170778501754473e-02,-7.344639676211946709e-03,-1.532362611065207769e-03,2.180039209054943083e-02,-2.406355229559957454e-02,8.169954331281993262e-03,-1.131145854622403468e-02,-3.732608261110351849e-02,-6.531618001463082579e-02
5.238202558982438251e-02,-2.959146008400063369e-03,1.611763288097109968e-03,-8.208709415160116152e-03,-6.662397656523336154e-03,1.185679901116576049e-02,-2.537048947886856240e-02,1.826688351179598171e-02,1.488222238053197276e-02,6.967239545751653662e-02
8.463217497002466227e-02,-5.425752895597841380e-02,6.673220248903931643e-04,-1.906462942496660404e-03,1.338984013100678015e-02,3.185961441937808225e-02,-5.429179971498881291e-02,1.636445154390543666e-02,1.512055886358888886e-02,-5.350564137093061917e-02
3.963674918467362251e-02,-2.716413191010684861e-02,1.246216778924505095e-02,-6.268858996220227388e-03,8.953596270593474141e-03,2.709454155873367368e-02,-5.984726063300731085e-03,1.396420951183610995e-02,-5.792772150457064194e-03,6.922476495596051327e-02
6.097549772661182976e-02,-4.167956295474830458e-02,-9.972636233235743653e-04,-4.962976894652920343e-03,9.158973938176988294e-03,1.192327638833067796e-03,-1.199845097960680097e-02,1.587130258044609429e-02,2.614304305447904403e-03,-5.969959227550254710e-02
5.352444802472761803e-02,-1.879786427766691470e-02,-1.903652198402604190e-02,2.893199199160366095e-02,9.105418167273999011e-03,2.594150814659408263e-02,-2.172146601261142063e-02,-3.248174790695825681e-02,2.502632408938563688e-02,9.080061971646984087e-02
4.006505370539868022e-02,-6.920356092948728478e-03,1.123395099062119741e-03,3.722751170938718313e-03,3.104535725637030952e-02,-1.749406061561728813e-03,-7.958226411068042988e-03,-3.005511524128745560e-02,3.433842275605713916e-03,-8.739811410991282781e-02
6.193415887173837203e-02,-2.277683031362437785e-02,-3.266598644328183587e-02,6.323662999999099879e-03,9.006152079518152387e-03,-4.065418655060357850e-03,-1.407974559965188485e-02,-6.801705509704623030e-03,-3.428128506782207249e-03,7.396272141427442937e-02
7.090258418338209190e-02,-5.284388130254564359e-02,-1.015917373170906537e-02,1.233573749234862047e-03,3.729183205551338254e-02,3.235679395552048393e-02,-3.824338083163963953e-02,1.895442903083663019e-02,1.803661604538862179e-02,-9.833765090986797131e-02
5.352983702982822001e-02,-2.582206264937926196e-02,-2.261609528865781218e-02,-9.598286981203621102e-03,4.344987996845516703e-02,1.977317972134150573e-02,1.069446057709048242e-02,2.691822158154584879e-02,3.265043219225333831e-02,6.486321222547314358e-02
6.001447740181534846e-02,-2.638907009844601581e-02,-1.726980977446742824e-02,-1.770221658217308036e-02,2.327117306521605047e-03,1.885950438071275909e-02,-1.026148332283818333e-02,7.546259239941353718e-03,2.506157182601734604e-02,-8.202133587280917293e-02
5.479407532994536728e-02,-3.413334508369957748e-02,-6.949868100896935443e-03,-3.478457824672381068e-03,1.817168419731140377e-02,1.543539804773718521e-02,-1.319804990896759379e-02,-7.388651479468676554e-04,-2.308908481711457322e-02,7.408099102450010909e-02
8.328437950559215708e-02,-3.478250352521345540e-02,-6.277937068410533242e-03,-6.436622623154613330e-03,2.343090839714837698e-02,3.761829912237724984e-03,2.125603135875329952e-02,3.104330510322219489e-02,-4.306150822858467730e-02,-5.238401565941670779e-02
4.512420152707607296e-02,-1.401622943686016247e-02,-2.549636494966094416e-02,1.557783702623078033e-02,1.217891031444625315e-02,1.614944688485696334e-02,2.698447309323942847e-03,-6.961881416836209271e-04,1.528615699142489223e-02,6.548269547608275010e-02
1.012053757708164109e-01,-2.634703825439978914e-02,-9.944098985179755656e-03,-9.113060555305935867e-03,2.924986191452296630e-02,-1.583038984486657280e-02,1.769228601661729933e-02,-1.969209303707234598e-02,2.247015321032920163e-02,-6.632896785812222862e-02
6.179604979442985396e-02,-2.909214631422234187e-02,-3.013284966584378610e-02,2.104793187445140254e-02,1.615756894984523087e-02,2.518900762405071325e-02,3.704195238249697068e-04,-5.304594814448950271e-03,-7.811656886920390584e-03,6.583190144209644101e-02
5.920880729319447089e-02,-3.557843338935261224e-02,1.326876235537216304e-03,1.179852252034432197e-02,5.230389902494332090e-03,9.464270990689643490e-03,2.143005735598657244e-02,-1.715404695919779676e-02,-2.154888681837293860e-02,-9.440163587697932013e-02
5.732316569446739563e-02,-3.109429137865241805e-02,-4.178559663937989044e-06,-1.638117975594816436e-02,7.547065542794293390e-03,-9.716852624330444763e-03,-1.387586923644610823e-02,7.053766027757404390e-03,1.917350955056102216e-02,7.210517395453866496e-02
5.118394328163632795e-02,-1.175856126544462359e-02,1.822766035993718392e-02,-3.164561042163436394e-02,-9.130235771832089994e-03,-1.914673276357319737e-02,-2.085067765681198476e-02,1.301792352171842089e-02,9.549813761549202917e-03,-5.520511913779574398e-02
6.172370996344078015e-02,-3.405253756877225924e-02,1.493686524255664026e-02,-3.205840060573089678e-02,-1.720588336976205251e-02,-3.516668610816312684e-02,-2.983682301262897268e-02,-3.548875099197042454e-03,-1.167311245227554105e-02,4.998199647969747000e-02
6.561508571112976973e-02,-2.474898931801381569e-02,6.941931629292752599e-03,1.422606896665796691e-02,-3.797348508852980281e-02,-1.229550131138671190e-02,-1.920480713527072253e-02,2.727918914156745797e-02,-1.173311224353170389e-02,-7.242671596366181963e-02
4.711978954450602580e-02,-1.472204957420560414e-02,-2.576421302356083059e-04,-1.104315052795984409e-02,2.051013303009630029e-02,-1.204947560118502237e-02,-2.197454640847689225e-02,-1.079782797253908341e-02,1.734811622870574208e-02,6.224556707140776329e-02
4.604776171714997091e-02,-2.072008597152815920e-02,1.689125226330721527e-02,-2.182790819950385357e-03,-3.665867012132587727e-02,-1.005886934780270484e-02,-1.071593598234625577e-02,-2.677992317523144455e-02,2.347370824984280901e-02,-6.580290412562442293e-02
6.296898009064481883e-02,-4.678942897215222080e-02,-3.041725398323678539e-02,6.483866794413397500e-03,1.176416288500981878e-02,-2.133270055462092168e-02,6.275615624044137558e-03,1.245615803965655251e-02,-4.556645584701471408e-02,5.715931515559356801e-02
7.479199183017355701e-02,-1.743892524408716810e-02,-1.657069149879691547e-02,-2.345946303005709555e-02,-2.785947922471915597e-02,-1.338082710892680299e-02,-2.231605918532058447e-02,-1.384502012202389618e-03,-4.314291537737328236e-03,-4.002417536107470003e-02
4.199295262482869578e-02,-3.370681485514027270e-02,4.366655619216991586e-03,-3.128027167704411360e-02,-2.138025472154086223e-03,-4.933586750604732757e-02,2.316368033274561825e-02,1.220698669932354999e-02,1.426861732488260426e-02,5.959487765937931947e-02
2.931996632102556663e-02,-1.241065874860342727e-02,-5.603291423781762114e-03,1.613935829635232064e-02,3.496356420219225245e-03,-6.425280685623676984e-03,3.028996774233801148e-02,1.613605312410286083e-02,2.110948809795636094e-02,-6.023085725244538974e-02
4.741699486240184835e-02,-4.014722460412158828e-02,-9.460234323125576300e-03,-2.746583555454253783e-02,-2.762674900568555720e-04,-2.274867329259629145e-02,1.877255261787835403e-02,6.967373144695511444e-03,-1.899300882608635777e-02,7.986601053036244957e-02
4.644773981613941477e-02,-1.760300913985799950e-02,-9.719087596215893882e-03,-9.595329428530292512e-03,-1.660457186382051711e-02,-2.718336885836457328e-02,1.811708749834950796e-02,1.181911816285317017e-03,-2.035067491694981818e-03,-7.994103420194002829e-02
7.406631415400767582e-02,7.651328142189787497e-03,-1.154608259292570598e-02,-2.217128105306777688e-02,-1.417026801939723357e-02,-7.572657330421207755e-03,2.969230349744985537e-02,-9.302605368477528253e-03,9.599661589571045414e-03,7.681558958834518169e-02
4.301697859371344385e-02,-7.912220306162925931e-03,1.332989146536447261e-02,-1.590495359010564089e-02,-1.334579762454750698e-02,-1.167516465667563751e-02,2.145951842171327575e-02,-3.218261112584264866e-02,2.732158357158497031e-02,-8.156540285476021612e-02
2.648603958692825194e-02,-1.913280291529225298e-03,-1.777130398039840700e-02,-5.583310932298730586e-03,-3.130631292439079935e-03,-2.518096541134106497e-02,-4.151792048410352619e-03,-3.533943715201780938e-03,-2.379769598303037650e-02,6.394157606828133888e-02
4.828895418834914383e-02,-1.528980231052825579e-02,-8.870147038608217419e-03,2.061281380002576158e-03,-4.393269942289744490e-03,-1.794768389194194205e-03,1.875792498804602915e-02,-9.340464826517125285e-03,-3.403709652340940195e-02,-7.066122881803588163e-02
3.391612183523967650e-02,-1.799784260857027057e-02,-2.819644188600155948e-02,-3.246195440151091599e-02,-2.239824624028414687e-02,1.715320141987231040e-02,-3.795616966830171746e-02,1.743032305792253586e-02,2.888271186742276744e-02,5.798953389127562558e-02
4.426711202708426274e-02,1.740173590287605668e-02,-2.406987527721520317e-02,-2.100993610873458026e-02,-1.184366936218164516e-02,3.167017062452236187e-02,-1.236706398830761562e-02,2.487742628407992734e-02,3.113179475664603138e-02,-8.869952368481039129e-02
6.511178524932989542e-02,-3.138247640742376082e-02,-1.561671710705220435e-02,-8.880775983026280643e-03,-9.366586261185640486e-03,4.150937213351040683e-02,-2.724628938280324736e-02,1.397307451725646188e-02,-1.757088459609082963e-03,5.003086667490491690e-02
5.746047213848631818e-02,-1.613701911231938194e-02,1.332448486137618321e-02,2.043317179070847089e-02,-2.824505175569825416e-02,-5.745750227849534368e-03,2.142975652166200905e-03,2.427297732246092021e-02,-2.687636793462587145e-02,-4.934356659456595046e-02
7.397926787819926464e-02,6.450796320638511362e-03,-2.021175882960603645e-02,-7.635279400190148405e-03,9.882666278645785285e-03,3.221146438935239753e-04,-2.195465490417162699e-02,-2.591130019483748465e-02,2.805452053923694275e-02,4.690183103724023667e-02
5.449920800020634920e-02,-1.296681330773852801e-02,-4.785909540520298655e-02,-9.077764744616734910e-03,-2.254678991450285649e-02,1.407357454625684720e-02,-3.660308748099946885e-02,-1.677684996740027787e-02,1.351477597345962685e-02,-8.940867321065987250e-02
8.548375563341027716e-02,-2.009677180324753037e-02,-2.521759722616561186e-02,-6.562814743177693144e-03,-2.400242222165126574e-02,4.164410228143564270e-03,-2.124524723979820048e-02,-3.336990772587368481e-02,-1.172414665541514356e-02,9.104675042500012805e-02
7.855471566342131506e-02,-5.730282750068076830e-02,-1.000768575692249397e-02,2.112170678494335041e-02,-6.579729859248959617e-03,1.310291124692450349e-02,-1.119076266361417570e-02,-2.177023447533089559e-02,-4.422075741501365481e-02,-5.054236714523412111e-02
6.881086162079386170e-02,-4.571086537337458455e-02,-5.275780607514470900e-03,-1.362821860054918947e-02,-3.296925520963992461e-03,4.144295137169932280e-02,2.931672046404823831e-02,2.447950846477418146e-02,7.942663015104614588e-03,5.280728253090297142e-02
5.802101273483423888e-02,-1.311495310573669928e-02,1.772092042283256825e-03,2.144974142466634162e-02,-1.649175848287018700e-02,-1.339422606494242250e-03,5.516184227724329342e-03,1.614129161396521406e-02,4.472437205166887066e-03,-5.560897408235145750e-02
